date,region,apple_driving,apple_walking,apple_transit,apple,google_retail,google_grocery,google_workplaces,google_residential,google,telco
2020-12-30,capital,80.78,64.12,43.94,62.946666666666665,-27,10,-72,20,-29.666666666666668,9.705126195800545e6
2020-12-30,central,93.74,96.69,63.4,84.61,-11,30,-71,18,-17.333333333333332,7.957029582130635e6
2020-12-30,north,97.19,112.81,,105.0,-8,40,-70,17,-12.666666666666666,3.7254636940163067e6
2020-12-30,zealand,92.57,105.53,74.72,90.94,-3,32,-67,19,-12.666666666666666,4.651667658667313e6
2020-12-30,south,89.59,90.06,61.73,80.46,-14,33,-68,18,-16.333333333333332,7.184474059860073e6
2020-12-31,capital,73.35,83.12,53.67,70.04666666666667,-55,-30,-83,20,-56.0,9.436391999555504e6
2020-12-31,central,79.72,118.22,63.25,87.06333333333333,-53,-22,-83,20,-52.666666666666664,7.562336036803473e6
2020-12-31,north,80.31,151.68,,115.995,-51,-15,-81,18,-49.0,3.6495060310135856e6
2020-12-31,zealand,69.49,122.41,58.01,83.30333333333333,-48,-20,-81,20,-49.666666666666664,4.437598190638028e6
2020-12-31,south,72.59,111.45,48.88,77.64,-52,-18,-81,18,-50.333333333333336,6.954279789271025e6
2021-01-01,capital,43.55,41.67,29.45,38.223333333333336,-81,-78,-88,25,-82.33333333333333,8.418901066593412e6
2021-01-01,central,56.99,64.87,48.34,56.73333333333334,-79,-75,-88,22,-80.66666666666667,6.666591250067854e6
2021-01-01,north,61.03,84.27,,72.65,-77,-69,-87,22,-77.66666666666667,3.1082972051995923e6
2021-01-01,zealand,52.8,83.89,65.3,67.33,-80,-75,-87,24,-80.66666666666667,3.855923834053555e6
2021-01-01,south,55.92,77.11,55.65,62.89333333333334,-77,-72,-87,22,-78.66666666666667,5.956376030575109e6
2021-01-02,capital,58.84,54.71,39.43,50.99333333333334,-59,-26,-29,11,-38.0,8.655738006538294e6
2021-01-02,central,73.94,78.94,59.63,70.83666666666666,-52,-21,-26,10,-33.0,7.0258658574224785e6
2021-01-02,north,83.12,111.33,,97.225,-50,-11,-26,9,-29.0,3.3307732735198764e6
2021-01-02,zealand,73.17,97.07,76.95,82.39666666666666,-47,-17,-25,10,-29.666666666666668,4.0824648057380216e6
2021-01-02,south,72.26,89.4,61.79,74.48333333333333,-52,-13,-24,10,-29.666666666666668,6.307545246279979e6
2021-01-03,capital,68.72,61.59,45.1,58.47,-49,-27,-24,9,-33.333333333333336,8.885495297299342e6
2021-01-03,central,80.95,86.74,72.93,80.20666666666666,-41,-21,-23,9,-28.333333333333332,6.866250134808883e6
2021-01-03,north,85.31,92.81,,89.06,-43,-15,-25,9,-27.666666666666668,3.194785347323048e6
2021-01-03,zealand,81.54,96.91,86.29,88.24666666666667,-39,-17,-20,8,-25.333333333333332,3.9655790730837286e6
2021-01-03,south,76.55,83.04,69.39,76.32666666666667,-39,-17,-20,8,-25.333333333333332,6.194356117495303e6
2021-01-04,capital,74.46,63.76,46.47,61.56333333333333,-43,-22,-49,17,-38.0,1.1418161561005222e7
2021-01-04,central,85.36,97.2,72.45,85.00333333333333,-35,-13,-38,14,-28.666666666666668,9.371069123145415e6
2021-01-04,north,86.58,100.7,,93.64,-37,-5,-39,14,-27.0,4.367357517078082e6
2021-01-04,zealand,86.6,105.32,88.86,93.59333333333332,-33,-10,-39,14,-27.333333333333332,4.965464779563742e6
2021-01-04,south,83.59,95.92,70.73,83.41333333333334,-36,-9,-34,13,-26.333333333333332,8.443976175487975e6
2021-01-05,capital,76.39,64.8,47.39,62.85999999999999,-45,-19,-49,18,-37.666666666666664,1.1569405612296361e7
2021-01-05,central,84.1,93.2,65.79,81.03000000000002,-39,-12,-40,15,-30.333333333333332,9.534965336670257e6
2021-01-05,north,86.72,103.26,,94.99000000000001,-39,-6,-36,14,-27.0,4.4241239574397635e6
2021-01-05,zealand,87.86,105.7,72.58,88.71333333333332,-34,-9,-39,13,-27.333333333333332,4.993248654655147e6
2021-01-05,south,84.66,98.45,69.71,84.27333333333333,-36,-6,-36,13,-26.0,8.548690419575406e6
2021-01-06,capital,73.48,59.56,46.35,59.796666666666674,-52,-27,-51,20,-43.333333333333336,1.1359582705362769e7
2021-01-06,central,83.68,92.84,65.94,80.82000000000001,-43,-19,-39,16,-33.666666666666664,9.338033776345186e6
2021-01-06,north,84.33,103.37,,93.85,-44,-10,-39,15,-31.0,4.346595852854559e6
2021-01-06,zealand,82.08,95.67,72.66,83.47,-40,-18,-41,16,-33.0,4.91016573595934e6
2021-01-06,south,82.35,90.15,62.36,78.28666666666668,-42,-14,-36,14,-30.666666666666668,8.346033411354178e6
2021-01-07,capital,74.34,62.35,45.4,60.696666666666665,-49,-21,-51,19,-40.333333333333336,1.1384088957826104e7
2021-01-07,central,84.19,91.29,63.74,79.74000000000001,-42,-18,-39,16,-33.0,9.453280169440579e6
2021-01-07,north,84.47,104.25,,94.36,-45,-16,-39,15,-33.333333333333336,4.376939992186396e6
2021-01-07,zealand,84.99,103.16,78.23,88.79333333333334,-36,-13,-42,16,-30.333333333333332,4.956013890655179e6
2021-01-07,south,84.86,95.48,64.73,81.69,-40,-13,-36,14,-29.666666666666668,8.444344684957175e6
2021-01-08,capital,74.83,65.97,45.67,62.15666666666667,-52,-22,-50,20,-41.333333333333336,1.1481030464401005e7
2021-01-08,central,86.38,97.11,61.57,81.68666666666667,-45,-21,-39,16,-35.0,9.574180129718497e6
2021-01-08,north,87.14,104.11,,95.625,-47,-11,-38,16,-32.0,4.468474093071346e6
2021-01-08,zealand,83.07,109.78,78.32,90.38999999999999,-38,-15,-41,15,-31.333333333333332,5.083589199120206e6
2021-01-08,south,84.19,98.61,61.09,81.29666666666667,-44,-15,-36,15,-31.666666666666668,8.607752293034738e6
2021-01-09,capital,69.62,72.1,43.1,61.60666666666666,-55,-22,-25,10,-34.0,9.897476564202458e6
2021-01-09,central,80.56,97.37,58.47,78.8,-51,-19,-21,9,-30.333333333333332,7.584629551691512e6
2021-01-09,north,84.19,108.81,,96.5,-51,-11,-21,9,-27.666666666666668,3.5066076684849137e6
2021-01-09,zealand,81.15,112.44,83.29,92.29333333333334,-45,-15,-21,9,-27.0,4.467368108728731e6
2021-01-09,south,77.17,98.13,59.36,78.22000000000001,-50,-13,-18,9,-27.0,6.783335359157816e6
2021-01-10,capital,66.88,57.01,44.16,56.01666666666666,-54,-30,-27,9,-37.0,8.77489362974902e6
2021-01-10,central,84.26,91.96,62.84,79.68666666666667,-40,-23,-21,8,-28.0,7.132679123434401e6
2021-01-10,north,89.09,96.08,,92.58500000000001,-41,-15,-21,7,-25.666666666666668,3.395574576493351e6
2021-01-10,zealand,82.77,94.79,93.4,90.32000000000001,-39,-20,-21,7,-26.666666666666668,3.980665510247536e6
2021-01-10,south,77.03,84.37,68.12,76.50666666666667,-39,-20,-20,8,-26.333333333333332,6.121307093925911e6
2021-01-11,capital,76.23,63.32,48.05,62.53333333333334,-48,-26,-51,18,-41.666666666666664,1.1239595195543408e7
2021-01-11,central,88.39,90.72,62.39,80.5,-39,-20,-40,15,-33.0,9.314029809458653e6
2021-01-11,north,87.55,96.39,,91.97,-43,-13,-41,15,-32.333333333333336,4.303829749798886e6
2021-01-11,zealand,88.97,100.93,82.95,90.95,-35,-17,-41,14,-31.0,4.863687478068288e6
2021-01-11,south,87.01,97.21,67.54,83.92,-39,-17,-36,14,-30.666666666666668,8.380182326319947e6
2021-01-12,capital,79.4,70.1,47.44,65.64666666666666,-45,-18,-50,17,-37.666666666666664,1.1809691266983451e7
2021-01-12,central,87.76,97.46,70.24,85.15333333333332,-39,-16,-40,14,-31.666666666666668,9.610452709585316e6
2021-01-12,north,92.55,112.34,,102.445,-39,-7,-37,13,-27.666666666666668,4.516592423026921e6
2021-01-12,zealand,90.1,106.98,70.18,89.08666666666666,-34,-12,-39,13,-28.333333333333332,5.115864635717564e6
2021-01-12,south,87.71,101.26,61.79,83.58666666666666,-36,-9,-36,13,-27.0,8.709736473870184e6
2021-01-13,capital,79.99,66.63,45.87,64.16333333333334,-49,-24,-50,19,-41.0,1.1537495168020004e7
2021-01-13,central,89.33,92.12,68.93,83.46,-42,-20,-39,15,-33.666666666666664,9.576022717385897e6
2021-01-13,north,89.0,103.39,,96.195,-43,-13,-40,14,-32.0,4.437887329484155e6
2021-01-13,zealand,92.41,102.65,80.12,91.72666666666667,-38,-17,-40,15,-31.666666666666668,5.0131539893897725e6
2021-01-13,south,87.01,94.63,65.69,82.44333333333333,-42,-15,-36,13,-31.0,8.664803769473853e6
2021-01-14,capital,80.13,69.74,48.92,66.26333333333334,-46,-20,-50,17,-38.666666666666664,1.1817339903034603e7
2021-01-14,central,90.28,97.33,66.47,84.69333333333334,-41,-18,-39,15,-32.666666666666664,9.657845312341766e6
2021-01-14,north,91.7,107.04,,99.37,-43,-15,-39,14,-32.333333333333336,4.495347948917577e6
2021-01-14,zealand,90.64,112.96,73.18,92.25999999999999,-35,-14,-42,14,-30.333333333333332,5.176260592271724e6
2021-01-14,south,90.04,100.21,68.69,86.31333333333333,-39,-12,-37,13,-29.333333333333332,8.725654347473793e6
2021-01-15,capital,80.13,70.45,48.79,66.45666666666666,-50,-22,-50,18,-40.666666666666664,1.1716681582737008e7
2021-01-15,central,91.46,103.18,71.18,88.60666666666667,-44,-20,-40,15,-34.666666666666664,9.725912853724197e6
2021-01-15,north,96.18,116.53,,106.355,-46,-12,-39,14,-32.333333333333336,4.61128739272591e6
2021-01-15,zealand,88.28,106.16,82.86,92.43333333333334,-38,-16,-42,14,-32.0,5.242006483909497e6
2021-01-15,south,90.01,102.13,66.39,86.17666666666666,-44,-14,-37,13,-31.666666666666668,8.742700406469632e6
2021-01-16,capital,74.16,71.94,47.57,64.55666666666666,-57,-24,-26,9,-35.666666666666664,9.822297588151015e6
2021-01-16,central,84.66,101.17,62.95,82.92666666666666,-50,-19,-22,8,-30.333333333333332,7.942306839723842e6
2021-01-16,north,90.95,113.98,,102.465,-49,-10,-24,8,-27.666666666666668,3.7146293426154926e6
2021-01-16,zealand,82.73,118.61,83.46,94.93333333333334,-45,-16,-22,8,-27.666666666666668,4.671567333676427e6
2021-01-16,south,82.6,104.1,62.17,82.95666666666666,-50,-13,-19,8,-27.333333333333332,6.967704427395955e6
2021-01-17,capital,72.5,66.94,45.06,61.5,-49,-27,-24,7,-33.333333333333336,9.116496322117029e6
2021-01-17,central,87.14,93.84,71.44,84.14,-38,-22,-21,7,-27.0,7.261741515144622e6
2021-01-17,north,91.03,107.58,,99.305,-42,-17,-24,7,-27.666666666666668,3.3999119376680227e6
2021-01-17,zealand,88.49,105.78,88.86,94.37666666666667,-35,-18,-20,6,-24.333333333333332,4.262976047733486e6
2021-01-17,south,84.29,94.21,70.54,83.01333333333334,-35,-17,-20,6,-24.0,6.517657617132773e6
2021-01-18,capital,79.86,68.22,49.47,65.85,-47,-27,-51,17,-41.666666666666664,1.1341753266042922e7
2021-01-18,central,91.93,102.24,76.15,90.10666666666668,-38,-21,-40,14,-33.0,9.405607138503887e6
2021-01-18,north,95.47,112.87,,104.17,-41,-12,-41,13,-31.333333333333332,4.387390782955145e6
2021-01-18,zealand,91.87,117.07,82.01,96.98333333333333,-36,-19,-41,13,-32.0,4.935198268175816e6
2021-01-18,south,90.29,98.78,77.25,88.77333333333333,-39,-17,-37,13,-31.0,8.439898093982954e6
2021-01-19,capital,81.03,68.15,49.25,66.14333333333333,-48,-23,-50,18,-40.333333333333336,9.369560252709169e6
2021-01-19,central,93.58,100.73,79.59,91.3,-39,-17,-41,14,-32.333333333333336,8.165762908460857e6
2021-01-19,north,95.73,113.04,,104.385,-41,-10,-38,13,-29.666666666666668,3.8406542590433303e6
2021-01-19,zealand,91.58,108.23,93.23,97.68,-36,-18,-39,13,-31.0,4.089361977004128e6
2021-01-19,south,92.25,103.6,80.06,91.96999999999998,-39,-13,-37,13,-29.666666666666668,7.113850151261429e6
2021-01-20,capital,81.84,68.31,49.69,66.61333333333333,-50,-25,-49,19,-41.333333333333336,1.0816772867243202e7
2021-01-20,central,93.37,96.68,77.46,89.17,-42,-20,-40,15,-34.0,9.144182750295501e6
2021-01-20,north,96.7,109.4,,103.05000000000001,-43,-15,-39,14,-32.333333333333336,4.25736644057422e6
2021-01-20,zealand,91.87,106.17,79.69,92.57666666666667,-37,-17,-39,14,-31.0,4.760280623225404e6
2021-01-20,south,91.14,98.48,64.54,84.72000000000001,-41,-15,-37,14,-31.0,8.152646241680386e6
2021-01-21,capital,82.95,73.48,50.79,69.07333333333334,-46,-19,-49,17,-38.0,1.1642516147145597e7
2021-01-21,central,93.69,101.18,72.71,89.19333333333333,-41,-20,-39,15,-33.333333333333336,9.53373614043915e6
2021-01-21,north,96.47,108.11,,102.28999999999999,-43,-17,-38,14,-32.666666666666664,4.427504424621957e6
2021-01-21,zealand,94.84,118.97,86.2,100.00333333333333,-33,-13,-40,14,-28.666666666666668,5.071492957731767e6
2021-01-21,south,93.06,101.92,76.49,90.49000000000001,-39,-12,-36,13,-29.0,8.612619523822755e6
2021-01-22,capital,83.46,76.03,52.12,70.53666666666668,-50,-22,-49,18,-40.333333333333336,1.1659628805472812e7
2021-01-22,central,96.89,101.95,74.5,91.11333333333334,-43,-19,-40,15,-34.0,9.697868575061562e6
2021-01-22,north,97.47,111.87,,104.67,-46,-12,-38,14,-32.0,4.554913100105542e6
2021-01-22,zealand,92.46,120.78,79.35,97.53000000000002,-36,-14,-40,14,-30.0,5.251536430129915e6
2021-01-22,south,95.24,108.28,69.2,90.90666666666665,-42,-13,-36,14,-30.333333333333332,8.758266043695508e6
2021-01-23,capital,76.57,80.23,54.23,70.34333333333333,-55,-21,-24,9,-33.333333333333336,9.82737026871772e6
2021-01-23,central,90.79,107.0,61.61,86.46666666666668,-48,-17,-20,8,-28.333333333333332,7.882871520927866e6
2021-01-23,north,99.82,128.19,,114.005,-47,-8,-18,8,-24.333333333333332,3.7383073864635495e6
2021-01-23,zealand,89.36,132.74,84.49,102.19666666666667,-43,-13,-18,8,-24.666666666666668,4.59394186445745e6
2021-01-23,south,85.7,108.56,66.07,86.77666666666666,-49,-10,-18,8,-25.666666666666668,7.033932033407032e6
2021-01-24,capital,77.46,73.11,52.02,67.53,-47,-26,-23,7,-32.0,9.261947878757374e6
2021-01-24,central,92.48,99.78,73.57,88.61,-37,-20,-19,6,-25.333333333333332,7.395207370264858e6
2021-01-24,north,100.32,118.17,,109.245,-40,-15,-21,6,-25.333333333333332,3.433401482990175e6
2021-01-24,zealand,94.15,118.44,94.0,102.19666666666667,-34,-16,-17,5,-22.333333333333332,4.228252959144045e6
2021-01-24,south,89.03,100.68,72.59,87.43333333333334,-33,-16,-19,6,-22.666666666666668,6.575460717288798e6
2021-01-25,capital,80.67,72.68,50.65,68.00000000000001,-45,-26,-50,17,-40.333333333333336,1.1461399428405588e7
2021-01-25,central,94.57,108.95,75.36,92.96,-36,-18,-39,13,-31.0,9.548549152365362e6
2021-01-25,north,98.03,118.46,,108.245,-38,-10,-40,12,-29.333333333333332,4.4598574912574105e6
2021-01-25,zealand,94.89,116.38,96.23,102.5,-36,-17,-40,13,-31.0,5.037150332094407e6
2021-01-25,south,92.73,111.53,67.92,90.72666666666667,-36,-14,-35,12,-28.333333333333332,8.655698375938363e6
2021-01-26,capital,83.8,73.14,51.47,69.47,-44,-19,-49,16,-37.333333333333336,1.193306729819194e7
2021-01-26,central,98.22,113.98,68.75,93.64999999999999,-37,-16,-39,13,-30.666666666666668,9.864560400152247e6
2021-01-26,north,98.8,127.06,,112.93,-39,-9,-37,12,-28.333333333333332,4.590356810165133e6
2021-01-26,zealand,97.37,119.18,85.0,100.51666666666667,-34,-14,-38,12,-28.666666666666668,5.14190220723243e6
2021-01-26,south,93.98,115.26,70.03,93.08999999999999,-35,-10,-35,11,-26.666666666666668,8.835505561740236e6
2021-01-27,capital,83.26,70.63,48.35,67.41333333333333,-48,-22,-48,18,-39.333333333333336,1.1839510476683205e7
2021-01-27,central,94.28,100.73,67.4,87.46999999999998,-41,-20,-38,14,-33.0,9.687276048201215e6
2021-01-27,north,97.07,111.95,,104.50999999999999,-43,-13,-39,13,-31.666666666666668,4.487192591162536e6
2021-01-27,zealand,99.07,115.01,79.01,97.69666666666666,-36,-15,-38,14,-29.666666666666668,5.113481761559782e6
2021-01-27,south,93.29,103.97,69.39,88.88333333333333,-41,-14,-35,13,-30.0,8.698497123109471e6
2021-01-28,capital,82.65,70.23,48.8,67.22666666666667,-46,-19,-48,17,-37.666666666666664,1.2145110077948082e7
2021-01-28,central,97.7,109.16,72.56,93.14,-37,-15,-38,13,-30.0,1.0080021435301404e7
2021-01-28,north,100.8,124.27,,112.535,-41,-12,-37,13,-30.0,4.65661623076414e6
2021-01-28,zealand,96.34,115.19,78.49,96.67333333333333,-32,-11,-39,13,-27.333333333333332,5.323499701412792e6
2021-01-28,south,95.48,109.81,65.37,90.22000000000001,-37,-9,-34,12,-26.666666666666668,9.030182422787393e6
2021-01-29,capital,87.17,76.96,55.2,73.11,-47,-16,-47,17,-36.666666666666664,1.2172942624353828e7
2021-01-29,central,101.57,110.72,72.41,94.89999999999999,-36,-11,-38,13,-28.333333333333332,1.0197741965219151e7
2021-01-29,north,107.29,132.24,,119.76500000000001,-40,-1,-37,12,-26.0,4.808306041171818e6
2021-01-29,zealand,97.48,124.06,88.69,103.41000000000001,-29,-4,-39,13,-24.0,5.508200594266395e6
2021-01-29,south,101.17,113.12,73.16,95.81666666666668,-35,-4,-35,12,-24.666666666666668,9.171848437284864e6
2021-01-30,capital,78.26,75.8,50.26,68.10666666666667,-53,-17,-22,8,-30.666666666666668,1.0201975561951246e7
2021-01-30,central,95.3,109.89,65.01,90.06666666666666,-44,-12,-17,7,-24.333333333333332,8.272244607475426e6
2021-01-30,north,103.32,134.44,,118.88,-44,-3,-19,7,-22.0,3.849078791739138e6
2021-01-30,zealand,92.74,127.71,87.32,102.58999999999999,-38,-7,-18,7,-21.0,4.830044842521538e6
2021-01-30,south,95.03,120.54,67.8,94.45666666666666,-43,-3,-14,6,-20.0,7.565123673776e6
2021-01-31,capital,79.81,74.87,51.51,68.73,-45,-21,-19,6,-28.333333333333332,1.0207146126530394e7
2021-01-31,central,94.49,109.72,79.74,94.64999999999999,-32,-15,-17,5,-21.333333333333332,8.145362474463614e6
2021-01-31,north,101.02,121.81,,111.41499999999999,-35,-9,-18,5,-20.666666666666668,3.8311483201709474e6
2021-01-31,zealand,94.97,115.78,88.95,99.89999999999999,-30,-10,-15,5,-18.333333333333332,4.520419089510001e6
2021-01-31,south,91.33,110.92,73.93,92.06,-30,-11,-15,5,-18.666666666666668,7.129071715283826e6
2021-02-01,capital,86.29,78.42,51.6,72.10333333333334,-42,-21,-49,16,-37.333333333333336,1.2118782784228744e7
2021-02-01,central,96.31,111.25,77.5,95.02,-33,-14,-38,13,-28.333333333333332,9.873523269965874e6
2021-02-01,north,99.91,134.95,,117.42999999999999,-38,-5,-40,12,-27.666666666666668,4.576443927123644e6
2021-02-01,zealand,99.32,120.17,87.49,102.32666666666667,-32,-12,-38,12,-27.333333333333332,5.209052081057295e6
2021-02-01,south,98.35,120.76,73.16,97.42333333333333,-34,-10,-34,11,-26.0,8.904734793704312e6
2021-02-02,capital,87.22,79.83,54.0,73.68333333333334,-43,-15,-48,16,-35.333333333333336,1.2305002870657075e7
2021-02-02,central,98.09,114.39,85.35,99.27666666666669,-35,-12,-38,13,-28.333333333333332,1.0020736450943071e7
2021-02-02,north,98.4,122.61,,110.505,-38,-4,-36,12,-26.0,4.608087572835268e6
2021-02-02,zealand,101.07,127.16,89.29,105.83999999999999,-30,-7,-37,12,-24.666666666666668,5.268918174781834e6
2021-02-02,south,97.36,116.83,75.85,96.67999999999999,-34,-5,-35,11,-24.666666666666668,9.005102637759944e6
2021-02-03,capital,87.31,74.72,54.27,72.10000000000001,-46,-19,-47,17,-37.333333333333336,1.2198919848809987e7
2021-02-03,central,96.28,105.81,76.64,92.91000000000001,-38,-14,-37,14,-29.666666666666668,9.938956514956089e6
2021-02-03,north,100.15,116.82,,108.485,-41,-8,-38,13,-29.0,4.598501486173602e6
2021-02-03,zealand,101.12,121.87,91.77,104.92,-35,-12,-37,13,-28.0,5.191094623153427e6
2021-02-03,south,97.06,112.62,75.34,95.00666666666666,-41,-13,-35,13,-29.666666666666668,8.888985700620977e6
2021-02-04,capital,87.59,76.25,54.37,72.73666666666666,-45,-16,-47,17,-36.0,1.227286235983734e7
2021-02-04,central,97.28,108.58,72.37,92.74333333333334,-37,-13,-37,14,-29.0,1.004838140477224e7
2021-02-04,north,100.98,117.39,,109.185,-41,-10,-36,13,-29.0,4.6198540035965005e6
2021-02-04,zealand,94.93,116.41,90.57,100.63666666666666,-32,-8,-39,14,-26.333333333333332,5.239929959359524e6
2021-02-04,south,92.74,106.89,74.7,91.44333333333333,-36,-6,-36,13,-26.0,8.963377786674965e6
2021-02-05,capital,88.8,79.01,56.67,74.82666666666667,-47,-16,-47,17,-36.666666666666664,1.134704872201598e7
2021-02-05,central,100.55,110.75,79.25,96.85000000000001,-39,-14,-38,14,-30.333333333333332,9.493272426107433e6
2021-02-05,north,108.26,126.22,,117.24000000000001,-41,-4,-36,13,-27.0,4.508057141199672e6
2021-02-05,zealand,95.43,123.95,97.51,105.63,-32,-7,-39,13,-26.0,5.004936973292434e6
2021-02-05,south,98.49,111.93,66.07,92.16333333333334,-39,-6,-35,13,-26.666666666666668,8.470671870581988e6
2021-02-06,capital,80.25,77.62,53.76,70.54333333333334,-52,-17,-21,8,-30.0,1.012272904894907e7
2021-02-06,central,94.43,106.77,77.91,93.03666666666668,-45,-12,-17,7,-24.666666666666668,8.001786538768491e6
2021-02-06,north,104.43,131.35,,117.89,-45,-4,-17,8,-22.0,3.693322642801567e6
2021-02-06,zealand,90.39,128.28,86.63,101.76666666666667,-39,-8,-17,8,-21.333333333333332,4.647575871990172e6
2021-02-06,south,86.96,108.26,71.05,88.75666666666666,-46,-5,-15,7,-22.0,7.107727889201047e6
2021-02-07,capital,77.86,65.8,54.04,65.89999999999999,-49,-23,-21,7,-31.0,8.627689823419804e6
2021-02-07,central,93.77,96.31,83.36,91.14666666666666,-36,-17,-19,6,-24.0,6.931017485630594e6
2021-02-07,north,100.2,107.39,,103.795,-38,-13,-20,6,-23.666666666666668,3.1685182968266727e6
2021-02-07,zealand,94.31,107.4,85.78,95.83,-32,-13,-17,6,-20.666666666666668,3.8037510629599816e6
2021-02-07,south,87.83,92.7,72.2,84.24333333333334,-35,-14,-20,7,-23.0,6.1173077447133325e6
2021-02-08,capital,82.38,66.03,52.68,67.03,-46,-23,-48,17,-39.0,1.114508453639458e7
2021-02-08,central,94.72,102.74,78.5,91.98666666666666,-35,-16,-37,13,-29.333333333333332,9.337680783799026e6
2021-02-08,north,99.42,115.34,,107.38,-39,-7,-38,13,-28.0,4.331182590587451e6
2021-02-08,zealand,92.04,105.68,87.83,95.18333333333334,-32,-13,-38,13,-27.666666666666668,4.68991179649266e6
2021-02-08,south,90.3,98.83,74.38,87.83666666666666,-37,-13,-34,12,-28.0,8.282473765862008e6
2021-02-09,capital,85.58,70.1,53.54,69.74,-44,-16,-46,17,-35.333333333333336,1.1610610989451794e7
2021-02-09,central,94.57,102.63,83.78,93.66000000000001,-36,-13,-36,14,-28.333333333333332,9.526478567319885e6
