date,region,apple_driving,apple_walking,apple_transit,apple,google_retail,google_grocery,google_workplaces,google_residential,google
2020-08-29,south,176.63,194.43,124.98,165.34666666666666,8,-1,0,-2,2.3333333333333335
2020-08-30,capital,131.76,111.35,90.04,111.05,-1,-13,-6,-1,-6.666666666666667
2020-08-30,central,165.09,152.13,124.52,147.24666666666667,8,-8,-4,-2,-1.3333333333333333
2020-08-30,north,193.99,175.13,,,16,2,2,-3,6.666666666666667
2020-08-30,zealand,174.13,151.96,143.96,156.68333333333337,14,-4,0,-2,3.3333333333333335
2020-08-30,south,165.46,148.8,130.86,148.37333333333333,24,-3,0,-2,7.0
2020-08-31,capital,147.16,136.22,97.16,126.84666666666665,10,-6,-22,1,-6.0
2020-08-31,central,165.12,191.84,136.64,164.53333333333333,15,2,-19,1,-0.6666666666666666
2020-08-31,north,194.65,259.82,,,27,14,-17,0,8.0
2020-08-31,zealand,166.62,184.93,152.19,167.91333333333333,19,3,-17,1,1.6666666666666667
2020-08-31,south,163.87,192.64,139.04,165.1833333333333,26,7,-15,0,6.0
2020-09-01,capital,148.13,137.65,98.1,127.96,6,-6,-22,1,-7.333333333333333
2020-09-01,central,163.4,190.02,135.4,162.94000000000003,11,0,-19,1,-2.6666666666666665
2020-09-01,north,190.63,253.1,,,22,10,-14,-1,6.0
2020-09-01,zealand,164.37,186.0,141.82,164.06333333333333,16,1,-16,0,0.3333333333333333
2020-09-01,south,165.19,188.15,134.12,162.48666666666668,23,6,-16,0,4.333333333333333
2020-09-02,capital,149.76,136.38,94.16,126.76666666666665,1,-8,-21,2,-9.333333333333334
2020-09-02,central,164.6,188.66,131.25,161.50333333333333,7,-2,-18,1,-4.333333333333333
2020-09-02,north,188.41,240.23,,,20,7,-15,0,4.0
2020-09-02,zealand,170.15,185.07,142.25,165.82333333333335,13,1,-15,1,-0.3333333333333333
2020-09-02,south,170.11,191.8,140.77,167.56000000000003,18,4,-15,0,2.3333333333333335
2020-09-03,capital,150.01,139.71,100.06,129.92666666666668,2,-5,-22,2,-8.333333333333334
2020-09-03,central,163.55,176.32,132.82,157.56333333333333,6,-2,-18,2,-4.666666666666667
2020-09-03,north,191.03,227.88,,,14,4,-15,0,1.0
2020-09-03,zealand,167.76,175.59,138.73,160.69333333333336,13,1,-18,1,-1.3333333333333333
2020-09-03,south,172.1,182.92,114.44,156.48666666666665,16,3,-16,1,1.0
2020-09-04,capital,159.62,172.18,113.12,148.30666666666667,-2,-9,-22,1,-11.0
2020-09-04,central,187.12,221.0,146.73,184.95000000000002,6,-3,-18,0,-5.0
2020-09-04,north,208.04,250.82,,,13,5,-15,-1,1.0
2020-09-04,zealand,180.24,194.8,155.61,176.88333333333335,14,0,-18,0,-1.3333333333333333
2020-09-04,south,193.27,212.26,133.74,179.75666666666666,16,2,-16,0,0.6666666666666666
2020-09-05,capital,141.12,153.1,100.58,131.6,-8,-12,-7,-2,-9.0
2020-09-05,central,171.23,182.99,115.1,156.44000000000003,0,-5,-4,-2,-3.0
2020-09-05,north,196.62,201.38,,,10,4,-3,-2,3.6666666666666665
2020-09-05,zealand,173.57,195.43,149.53,172.84333333333333,7,-3,-4,-2,0.0
2020-09-05,south,183.9,198.77,118.79,167.15333333333334,10,2,-2,-2,3.3333333333333335
2020-09-06,capital,129.57,107.23,82.64,106.48,-1,-12,-9,-1,-7.333333333333333
2020-09-06,central,164.33,142.56,121.2,142.69666666666666,8,-7,-4,-2,-1.0
2020-09-06,north,183.26,159.77,,,14,0,-4,-2,3.3333333333333335
2020-09-06,zealand,171.45,148.54,146.36,155.45000000000002,16,-3,-2,-2,3.6666666666666665
2020-09-06,south,167.42,144.55,126.96,146.31,24,-1,-5,-1,6.0
2020-09-07,capital,137.4,118.92,87.07,114.46333333333332,1,-11,-24,3,-11.333333333333334
2020-09-07,central,158.57,164.52,128.45,150.51333333333335,8,-4,-18,1,-4.666666666666667
2020-09-07,north,175.69,196.06,,,15,7,-18,1,1.3333333333333333
2020-09-07,zealand,157.85,156.86,132.9,149.20333333333335,9,-3,-18,1,-4.0
2020-09-07,south,156.02,172.08,121.79,149.96333333333334,15,0,-16,1,-0.3333333333333333
2020-09-08,capital,137.45,120.14,87.02,114.86999999999999,-1,-8,-24,3,-11.0
2020-09-08,central,157.14,162.53,124.93,148.2,6,-4,-18,1,-5.333333333333333
2020-09-08,north,178.29,204.62,,,14,7,-15,1,2.0
2020-09-08,zealand,156.76,159.72,121.59,146.02333333333334,9,-3,-17,2,-3.6666666666666665
2020-09-08,south,155.17,166.55,118.34,146.6866666666667,15,3,-16,1,0.6666666666666666
2020-09-09,capital,138.6,118.02,86.97,114.53000000000002,-6,-12,-27,5,-15.0
2020-09-09,central,160.75,173.19,139.93,157.95666666666668,1,-6,-16,2,-7.0
2020-09-09,north,176.41,205.5,,,12,2,-17,1,-1.0
2020-09-09,zealand,156.52,161.23,125.62,147.79,5,-4,-18,3,-5.666666666666667
2020-09-09,south,160.86,163.18,114.19,146.07666666666668,8,-2,-16,2,-3.3333333333333335
2020-09-10,capital,121.0,110.14,73.45,101.52999999999999,-1,-8,-27,4,-12.0
2020-09-10,central,143.79,150.86,101.16,131.93666666666664,5,-4,-15,0,-4.666666666666667
2020-09-10,north,160.36,183.04,,,13,1,-14,-1,0.0
2020-09-10,zealand,144.06,154.97,111.23,136.75333333333333,10,-2,-20,1,-4.0
2020-09-10,south,149.57,154.14,94.57,132.76,15,2,-15,0,0.6666666666666666
2020-09-11,capital,145.39,148.33,102.01,131.91,-5,-10,-26,3,-13.666666666666666
2020-09-11,central,177.94,194.97,133.16,168.68999999999997,1,-6,-16,-1,-7.0
2020-09-11,north,198.05,212.42,,,7,3,-15,-1,-1.6666666666666667
2020-09-11,zealand,168.63,180.07,143.36,164.02,7,-2,-20,0,-5.0
2020-09-11,south,189.69,190.06,122.81,167.52,9,0,-15,0,-2.0
2020-09-12,capital,132.09,137.43,90.87,120.13,-13,-14,-9,0,-12.0
2020-09-12,central,165.5,173.01,113.64,150.71666666666667,-3,-7,-5,-2,-5.0
2020-09-12,north,180.68,191.44,,,4,1,-5,-2,0.0
2020-09-12,zealand,165.13,175.99,133.93,158.35,1,-6,-4,-2,-3.0
2020-09-12,south,167.99,175.47,101.73,148.39666666666668,6,1,-2,-2,1.6666666666666667
2020-09-13,capital,121.99,99.51,78.13,99.87666666666667,-3,-13,-9,-1,-8.333333333333334
2020-09-13,central,154.72,131.08,115.03,133.61,2,-9,-5,-2,-4.0
2020-09-13,north,171.82,138.89,,,3,-4,-8,-2,-3.0
2020-09-13,zealand,163.53,140.73,129.65,144.63666666666666,7,-4,-5,-2,-0.6666666666666666
2020-09-13,south,158.53,138.97,116.87,138.12333333333333,19,-2,-3,-2,4.666666666666667
2020-09-14,capital,134.93,116.01,81.94,110.96,2,-13,-25,3,-12.0
2020-09-14,central,156.33,165.69,127.07,149.69666666666666,10,-7,-12,-1,-3.0
2020-09-14,north,170.59,189.32,,,15,4,-15,-1,1.3333333333333333
2020-09-14,zealand,156.03,159.57,128.28,147.96,6,-5,-16,0,-5.0
2020-09-14,south,152.77,164.75,121.85,146.45666666666668,15,-3,-11,-1,0.3333333333333333
2020-09-15,capital,135.16,120.03,82.39,112.52666666666666,2,-8,-24,3,-10.0
2020-09-15,central,155.83,165.91,123.81,148.51666666666668,6,-5,-13,-1,-4.0
2020-09-15,north,169.53,193.74,,,14,5,-10,-1,3.0
2020-09-15,zealand,156.52,167.64,122.02,148.72666666666666,8,-3,-14,0,-3.0
2020-09-15,south,154.92,169.7,122.81,149.14333333333335,15,1,-12,-1,1.3333333333333333
2020-09-16,capital,137.18,120.61,86.61,114.80000000000001,-3,-11,-24,4,-12.666666666666666
2020-09-16,central,157.98,160.99,126.02,148.33,2,-7,-13,0,-6.0
2020-09-16,north,172.26,186.61,,,10,2,-14,0,-0.6666666666666666
2020-09-16,zealand,157.3,168.63,128.19,151.37333333333333,6,-5,-15,1,-4.666666666666667
2020-09-16,south,154.82,172.11,111.76,146.23,10,-1,-12,0,-1.0
2020-09-17,capital,134.61,118.69,86.93,113.41000000000001,-5,-9,-24,4,-12.666666666666666
2020-09-17,central,159.53,167.94,146.47,157.98000000000002,4,-6,-12,0,-4.666666666666667
2020-09-17,north,169.51,194.64,,,8,-4,-12,0,-2.6666666666666665
2020-09-17,zealand,156.62,169.6,143.27,156.49666666666667,8,-3,-17,1,-4.0
2020-09-17,south,157.67,170.93,130.29,152.96333333333334,13,1,-12,0,0.6666666666666666
2020-09-18,capital,138.02,134.57,91.74,121.44333333333334,-10,-11,-25,4,-15.333333333333334
2020-09-18,central,175.54,192.02,137.98,168.51333333333332,1,-9,-13,-1,-7.0
2020-09-18,north,186.43,206.18,,,2,0,-12,0,-3.3333333333333335
2020-09-18,zealand,168.44,186.36,153.47,169.42333333333332,7,-2,-18,1,-4.333333333333333
2020-09-18,south,184.31,197.74,139.23,173.76,8,-2,-12,0,-2.0
2020-09-19,capital,123.82,126.05,90.48,113.45,-16,-13,-7,0,-12.0
2020-09-19,central,160.82,180.97,118.32,153.36999999999998,-6,-8,-4,-2,-6.0
2020-09-19,north,176.97,199.71,,,2,3,-2,-2,1.0
2020-09-19,zealand,159.06,192.25,147.39,166.23333333333332,-1,-4,-3,-1,-2.6666666666666665
2020-09-19,south,164.91,185.42,123.19,157.84,3,1,2,-2,2.0
2020-09-20,capital,116.78,98.22,79.66,98.21999999999998,-9,-14,-8,0,-10.333333333333334
2020-09-20,central,150.7,138.4,132.86,140.65333333333334,1,-9,-5,-1,-4.333333333333333
2020-09-20,north,163.89,149.59,,,4,-2,-2,-1,0.0
2020-09-20,zealand,157.12,149.76,160.15,155.67666666666665,8,-5,-1,-1,0.6666666666666666
2020-09-20,south,154.59,140.68,141.53,145.6,18,-1,0,-2,5.666666666666667
2020-09-21,capital,121.98,106.24,81.77,103.33,-6,-13,-28,5,-15.666666666666666
2020-09-21,central,145.65,151.42,132.86,143.31,4,-6,-16,2,-6.0
2020-09-21,north,154.28,165.11,,,4,4,-18,2,-3.3333333333333335
2020-09-21,zealand,145.33,155.53,143.27,148.04333333333332,3,-5,-18,2,-6.666666666666667
2020-09-21,south,143.8,159.51,131.25,144.85333333333332,9,-1,-13,2,-1.6666666666666667
2020-09-22,capital,126.34,110.77,83.0,106.70333333333333,-6,-9,-27,5,-14.0
2020-09-22,central,142.51,153.95,121.87,139.44333333333333,-1,-6,-18,3,-8.333333333333334
2020-09-22,north,150.36,175.3,,,4,3,-15,3,-2.6666666666666665
2020-09-22,zealand,144.04,153.91,135.13,144.35999999999999,1,-4,-16,3,-6.333333333333333
2020-09-22,south,143.4,158.64,127.54,143.19333333333333,8,1,-14,2,-1.6666666666666667
2020-09-23,capital,126.2,112.04,83.22,107.15333333333335,-8,-10,-25,6,-14.333333333333334
2020-09-23,central,142.36,144.75,128.49,138.53333333333333,-4,-7,-16,4,-9.0
2020-09-23,north,146.95,170.47,,,-1,1,-16,4,-5.333333333333333
2020-09-23,zealand,144.2,153.52,140.45,146.05666666666667,0,-4,-15,4,-6.333333333333333
2020-09-23,south,142.16,149.78,117.32,136.42,3,0,-13,3,-3.3333333333333335
2020-09-24,capital,122.02,106.99,80.88,103.29666666666667,-10,-9,-25,6,-14.666666666666666
2020-09-24,central,143.28,141.26,123.1,135.88,-4,-7,-15,4,-8.666666666666666
2020-09-24,north,146.59,157.08,,,-4,-4,-14,4,-7.333333333333333
2020-09-24,zealand,138.49,137.24,133.68,136.47,2,-1,-17,4,-5.333333333333333
2020-09-24,south,142.43,146.91,114.38,134.57333333333335,5,1,-14,3,-2.6666666666666665
2020-09-25,capital,127.55,104.18,91.91,107.88,-24,-19,-27,8,-23.333333333333332
2020-09-25,central,149.56,152.18,121.72,141.15333333333334,-10,-9,-17,4,-12.0
2020-09-25,north,154.9,155.83,,,-9,-1,-15,5,-8.333333333333334
2020-09-25,zealand,140.17,138.72,142.93,140.60666666666665,-8,-7,-19,5,-11.333333333333334
2020-09-25,south,158.36,155.95,122.75,145.68666666666667,-3,-2,-14,4,-6.333333333333333
2020-09-26,capital,115.58,116.3,81.96,104.61333333333333,-18,-10,-6,2,-11.333333333333334
2020-09-26,central,139.39,154.16,105.94,133.16333333333333,-11,-7,-2,1,-6.666666666666667
2020-09-26,north,148.99,160.41,,,-6,1,-2,2,-2.3333333333333335
2020-09-26,zealand,138.06,157.25,144.9,146.73666666666668,-5,-3,-1,1,-3.0
2020-09-26,south,144.6,159.24,114.57,139.47,-3,2,1,1,0.0
2020-09-27,capital,111.66,95.05,77.95,94.88666666666666,-7,-14,-6,0,-9.0
2020-09-27,central,135.88,124.01,114.8,124.89666666666666,-2,-10,-4,1,-5.333333333333333
2020-09-27,north,145.08,129.14,,,-4,-4,-4,1,-4.0
2020-09-27,zealand,144.1,133.54,140.45,139.36333333333332,2,-5,0,1,-1.0
2020-09-27,south,139.43,127.67,119.74,128.9466666666667,10,-4,-1,1,1.6666666666666667
2020-09-28,capital,115.4,94.77,76.4,95.52333333333335,-10,-14,-26,6,-16.666666666666668
2020-09-28,central,133.68,135.44,111.85,126.99000000000001,-3,-8,-16,4,-9.0
2020-09-28,north,142.84,149.57,,,-2,0,-16,4,-6.0
2020-09-28,zealand,136.14,146.64,138.82,140.53333333333333,-3,-5,-16,4,-8.0
2020-09-28,south,132.87,141.64,116.29,130.26666666666668,1,-4,-12,3,-5.0
2020-09-29,capital,119.09,101.0,77.2,99.09666666666668,-5,-8,-24,6,-12.333333333333334
2020-09-29,central,134.67,141.31,116.75,130.91,-3,-6,-16,4,-8.333333333333334
2020-09-29,north,143.87,152.14,,,0,1,-11,3,-3.3333333333333335
2020-09-29,zealand,138.67,154.45,135.73,142.95000000000002,1,-3,-14,3,-5.333333333333333
2020-09-29,south,132.67,141.44,105.94,126.68333333333334,7,0,-12,3,-1.6666666666666667
2020-09-30,capital,123.84,108.82,75.93,102.86333333333334,0,-3,-23,5,-8.666666666666666
2020-09-30,central,139.4,146.95,104.56,130.30333333333334,7,2,-14,3,-1.6666666666666667
2020-09-30,north,142.0,162.11,,,11,10,-14,2,2.3333333333333335
2020-09-30,zealand,141.85,148.8,112.77,134.47333333333333,14,8,-14,3,2.6666666666666665
2020-09-30,south,138.2,150.77,106.77,131.91333333333333,15,9,-12,2,4.0
2020-10-01,capital,123.96,105.78,77.79,102.51,-4,-3,-22,5,-9.666666666666666
2020-10-01,central,138.19,146.64,114.99,133.27333333333334,5,2,-13,3,-2.0
2020-10-01,north,143.84,154.41,,,7,4,-13,2,-0.6666666666666666
2020-10-01,zealand,137.93,147.72,127.93,137.85999999999999,10,8,-15,3,1.0
2020-10-01,south,138.78,150.53,105.62,131.64333333333335,15,11,-11,2,5.0
2020-10-02,capital,129.18,128.54,84.34,114.02000000000002,-9,-5,-23,5,-12.333333333333334
2020-10-02,central,154.04,166.68,114.65,145.12333333333333,1,0,-14,3,-4.333333333333333
2020-10-02,north,159.08,185.63,,,1,8,-13,3,-1.3333333333333333
2020-10-02,zealand,146.58,161.82,131.45,146.61666666666665,7,6,-17,3,-1.3333333333333333
2020-10-02,south,154.73,170.15,115.08,146.65333333333334,9,7,-12,2,1.3333333333333333
2020-10-03,capital,115.08,117.8,79.55,104.14333333333333,-12,-8,-6,1,-8.666666666666666
2020-10-03,central,140.64,165.05,103.89,136.52666666666667,-1,1,-3,1,-1.0
2020-10-03,north,149.93,178.85,,,6,10,-3,1,4.333333333333333
2020-10-03,zealand,135.63,162.43,120.39,139.48333333333332,5,3,-3,1,1.6666666666666667
2020-10-03,south,150.66,168.13,104.86,141.21666666666667,12,11,0,1,7.666666666666667
2020-10-04,capital,110.21,89.64,73.16,91.00333333333333,-5,-11,-10,2,-8.666666666666666
2020-10-04,central,138.22,128.72,104.97,123.96999999999998,9,-2,-6,1,0.3333333333333333
2020-10-04,north,138.44,129.1,,,5,-1,-5,1,-0.3333333333333333
2020-10-04,zealand,141.98,137.16,125.62,134.92,15,1,-1,0,5.0
2020-10-04,south,140.2,133.3,114.5,129.33333333333334,29,5,-1,0,11.0
2020-10-05,capital,117.14,100.41,77.2,98.25,-2,-8,-25,5,-11.666666666666666
2020-10-05,central,132.65,139.83,110.21,127.56333333333333,7,0,-15,3,-2.6666666666666665
2020-10-05,north,143.73,163.98,,,10,10,-16,2,1.3333333333333333
2020-10-05,zealand,133.87,143.66,123.74,133.75666666666666,8,2,-16,3,-2.0
2020-10-05,south,133.73,144.84,100.77,126.44666666666666,14,5,-12,2,2.3333333333333335
2020-10-06,capital,120.17,102.62,78.96,100.58333333333333,-5,-5,-24,5,-11.333333333333334
2020-10-06,central,138.72,143.06,105.83,129.20333333333332,4,1,-15,3,-3.3333333333333335
2020-10-06,north,140.33,163.31,,,11,9,-12,2,2.6666666666666665
2020-10-06,zealand,133.23,139.14,117.22,129.86333333333334,8,3,-15,3,-1.3333333333333333
2020-10-06,south,136.33,137.63,104.98,126.31333333333335,15,9,-13,3,3.6666666666666665
2020-10-07,capital,124.59,104.19,75.58,101.45333333333333,-6,-7,-23,6,-12.0
2020-10-07,central,138.04,147.45,105.2,130.23,3,0,-14,4,-3.6666666666666665
2020-10-07,north,143.2,166.14,,,8,7,-14,3,0.3333333333333333
2020-10-07,zealand,134.19,145.02,122.19,133.8,7,2,-15,3,-2.0
2020-10-07,south,139.15,150.26,101.47,130.29333333333332,11,6,-11,3,2.0
2020-10-08,capital,123.8,102.58,79.73,102.03666666666668,-8,-8,-22,6,-12.666666666666666
2020-10-08,central,139.46,142.3,112.15,131.3033333333333,2,-1,-13,4,-4.0
2020-10-08,north,143.83,154.99,,,4,1,-12,3,-2.3333333333333335
2020-10-08,zealand,137.9,138.39,115.25,130.51333333333332,5,1,-17,4,-3.6666666666666665
2020-10-08,south,141.29,146.62,110.22,132.71,11,5,-12,3,1.3333333333333333
2020-10-09,capital,128.18,129.5,88.99,115.55666666666667,-6,-7,-23,4,-12.0
2020-10-09,central,158.95,169.23,124.07,150.74999999999997,0,-3,-15,3,-6.0
2020-10-09,north,172.11,196.1,,,1,5,-14,2,-2.6666666666666665
2020-10-09,zealand,147.42,175.22,138.9,153.84666666666666,8,3,-18,2,-2.3333333333333335
2020-10-09,south,172.25,176.71,124.09,157.68333333333337,7,4,-13,2,-0.6666666666666666
2020-10-10,capital,111.86,115.46,80.41,102.57666666666667,-14,-11,-8,1,-11.0
2020-10-10,central,146.21,164.61,104.26,138.36,-1,-1,-5,0,-2.3333333333333335
2020-10-10,north,167.07,199.18,,,7,10,-5,0,4.0
2020-10-10,zealand,140.77,158.24,134.28,144.42999999999998,5,1,-6,1,0.0
2020-10-10,south,158.92,168.04,112.72,146.55999999999997,9,8,-2,0,5.0
2020-10-11,capital,108.89,97.83,74.66,93.79333333333334,0,-14,-8,0,-7.333333333333333
2020-10-11,central,142.31,130.27,108.37,126.98333333333335,8,-5,-9,0,-2.0
2020-10-11,north,171.29,174.23,,,14,4,-7,0,3.6666666666666665
2020-10-11,zealand,143.87,143.8,132.9,140.19000000000003,16,-1,-4,0,3.6666666666666665
2020-10-11,south,146.93,142.86,117.06,135.61666666666667,25,2,-6,0,7.0
2020-10-12,capital,118.56,114.97,82.07,105.2,4,-11,-44,7,-17.0
2020-10-12,central,149.98,171.81,111.36,144.38333333333333,20,2,-39,6,-5.666666666666667
2020-10-12,north,178.89,221.11,,,30,18,-39,5,3.0
2020-10-12,zealand,149.48,171.74,144.9,155.37333333333333,19,4,-40,6,-5.666666666666667
2020-10-12,south,157.72,187.85,124.28,156.61666666666667,30,8,-37,5,0.3333333333333333
2020-10-13,capital,122.72,120.57,81.86,108.38333333333333,7,-6,-43,6,-14.0
2020-10-13,central,154.77,172.69,107.81,145.09,17,3,-39,5,-6.333333333333333
2020-10-13,north,178.19,216.51,,,31,16,-36,5,3.6666666666666665
2020-10-13,zealand,152.09,173.99,140.19,155.42333333333335,20,6,-38,5,-4.0
2020-10-13,south,157.26,187.11,120.45,154.94,33,12,-37,5,2.6666666666666665
2020-10-14,capital,120.45,113.56,80.93,104.98,0,-10,-43,8,-17.666666666666668
2020-10-14,central,157.47,167.1,110.95,145.17333333333332,15,1,-39,6,-7.666666666666667
2020-10-14,north,183.79,210.35,,,26,14,-38,5,0.6666666666666666
2020-10-14,zealand,150.78,156.64,135.22,147.54666666666665,17,4,-39,6,-6.0
2020-10-14,south,161.41,176.24,121.73,153.12666666666667,25,9,-38,6,-1.3333333333333333
2020-10-15,capital,121.84,123.04,82.92,109.26666666666667,3,-8,-44,7,-16.333333333333332
2020-10-15,central,154.65,171.61,112.86,146.37333333333333,15,2,-41,7,-8.0
2020-10-15,north,182.67,203.22,,,26,11,-40,6,-1.0
2020-10-15,zealand,149.64,175.91,130.51,152.01999999999998,21,7,-42,7,-4.666666666666667
2020-10-15,south,162.28,180.66,121.79,154.91,29,11,-40,6,0.0
2020-10-16,capital,119.93,132.49,87.2,113.20666666666666,-6,-12,-45,8,-21.0
2020-10-16,central,158.7,183.49,115.55,152.58,4,-6,-44,7,-15.333333333333334
2020-10-16,north,180.08,210.97,,,11,7,-41,6,-7.666666666666667
2020-10-16,zealand,149.58,166.13,144.13,153.28,10,0,-44,7,-11.333333333333334
2020-10-16,south,171.32,188.64,123.96,161.30666666666664,13,3,-41,6,-8.333333333333334
2020-10-17,capital,105.83,118.84,78.45,101.04,-14,-13,-7,0,-11.333333333333334
2020-10-17,central,140.13,158.36,100.45,132.98,-2,-5,-8,0,-5.0
2020-10-17,north,159.18,183.02,,,5,7,-7,0,1.6666666666666667
2020-10-17,zealand,136.42,159.97,126.05,140.81333333333333,2,-1,-7,1,-2.0
2020-10-17,south,149.74,171.41,111.95,144.36666666666665,8,4,-2,0,3.3333333333333335
2020-10-18,capital,106.7,89.65,72.73,89.69333333333334,-6,-12,-8,0,-8.666666666666666
2020-10-18,central,133.52,120.84,107.18,120.51333333333334,6,-5,-6,0,-1.6666666666666667
2020-10-18,north,145.06,132.77,,,7,1,-6,0,0.6666666666666666
2020-10-18,zealand,140.95,138.21,119.71,132.95666666666665,9,-2,-4,0,1.0
2020-10-18,south,138.22,130.07,119.04,129.10999999999999,20,2,-3,1,6.333333333333333
2020-10-19,capital,112.69,94.8,75.76,94.41666666666667,-8,-12,-23,6,-14.333333333333334
2020-10-19,central,128.3,135.91,93.87,119.36000000000001,2,-3,-13,4,-4.666666666666667
2020-10-19,north,131.21,142.88,,,3,6,-15,3,-2.0
2020-10-19,zealand,127.59,138.31,120.57,128.82333333333332,1,-2,-15,4,-5.333333333333333
2020-10-19,south,130.57,138.57,102.88,124.00666666666666,8,2,-9,3,0.3333333333333333
2020-10-20,capital,118.56,97.16,78.83,98.18333333333334,-7,-7,-21,6,-11.666666666666666
2020-10-20,central,133.5,132.86,108.3,124.88666666666667,2,-2,-14,4,-4.666666666666667
2020-10-20,north,136.03,144.02,,,4,5,-10,3,-0.3333333333333333
2020-10-20,zealand,129.99,134.17,116.11,126.75666666666666,3,0,-13,3,-3.3333333333333335
2020-10-20,south,131.25,139.08,101.79,124.04000000000002,12,7,-11,3,2.6666666666666665
2020-10-21,capital,121.28,94.4,74.46,96.71333333333332,-13,-12,-21,7,-15.333333333333334
2020-10-21,central,138.27,130.06,107.51,125.28000000000002,-3,-5,-12,5,-6.666666666666667
2020-10-21,north,138.88,144.83,,,0,3,-13,4,-3.3333333333333335
2020-10-21,zealand,134.64,135.18,107.28,125.7,1,-2,-13,4,-4.666666666666667
2020-10-21,south,134.85,136.29,101.98,124.37333333333333,3,0,-10,4,-2.3333333333333335
2020-10-22,capital,117.18,100.69,74.19,97.35333333333334,-9,-6,-20,6,-11.666666666666666
2020-10-22,central,136.65,142.41,107.21,128.75666666666666,-1,-2,-12,4,-5.0
2020-10-22,north,141.42,146.53,,,-1,-1,-11,4,-4.333333333333333
2020-10-22,zealand,131.72,138.61,104.03,124.78666666666668,4,1,-15,4,-3.3333333333333335
2020-10-22,south,135.26,144.29,98.34,125.96333333333332,8,4,-10,3,0.6666666666666666
2020-10-23,capital,119.22,116.72,80.49,105.47666666666667,-12,-8,-20,6,-13.333333333333334
2020-10-23,central,143.72,156.74,105.61,135.35666666666668,-2,-3,-12,4,-5.666666666666667
